Latitude,Longitude,CropType,Distance,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B10,B11,B12
46.36570707843138,-63.71966123529412,30,"Barley",79,63,68,40,98,238,243,245,245,90,1,159,81
46.36570707843138,-63.719386725490196,9,"Barley",80,66,72,56,99,237,242,243,244,85,1,168,93
46.36570707843138,-63.71911221568628,33,"Barley",80,71,77,72,110,236,241,241,241,85,1,166,99
46.3659815882353,-63.719386725490196,22,"Barley",79,68,70,75,110,169,212,223,235,63,1,146,82
46.366256098039216,-63.724327901960784,34,"Barley",77,55,55,29,66,237,242,241,243,80,1,156,68
46.366256098039216,-63.72405339215687,30,"Barley",74,55,55,29,66,237,242,242,244,92,1,156,67
46.36653060784314,-63.724327901960784,20,"Barley",77,55,54,28,65,236,242,242,244,80,1,155,68
46.36653060784314,-63.72405339215687,11,"Barley",74,55,55,29,65,237,242,241,244,92,1,156,67
46.36680511764706,-63.72405339215687,35,"Barley",74,56,55,29,65,237,242,241,244,93,1,155,67
46.36817766666667,-63.722680843137255,33,"Potato",72,54,49,28,56,224,238,237,240,77,1,122,53
46.36817766666667,-63.72240633333334,15,"Potato",73,54,52,26,60,237,243,244,245,86,1,149,64
46.36845217647059,-63.722680843137255,33,"Potato",72,53,47,26,56,176,235,217,236,77,1,103,41
46.36845217647059,-63.72240633333334,15,"Potato",73,53,48,27,55,214,238,237,240,86,1,119,51
46.3698247254902,-63.72734750980393,16,"Potato",78,63,61,42,81,179,205,220,234,63,1,126,64
46.3698247254902,-63.727073000000004,28,"Potato",79,62,61,43,77,193,234,206,236,68,1,128,61
46.3698247254902,-63.7232298627451,12,"Potato",79,55,54,30,66,236,241,239,242,81,1,150,68
46.3698247254902,-63.72295535294118,20,"Potato",79,54,52,27,66,236,242,242,244,81,1,152,66
46.37009923529412,-63.72734750980393,17,"Potato",78,61,60,48,85,172,200,201,222,63,1,134,69
46.37009923529412,-63.727073000000004,29,"Potato",79,61,59,45,80,192,228,197,236,68,1,128,60
46.37009923529412,-63.7232298627451,29,"Potato",79,58,58,38,73,235,239,239,241,81,1,153,76
46.37009923529412,-63.72295535294118,33,"Potato",79,55,52,27,63,237,243,241,245,81,1,153,66
46.370648254901965,-63.723778882352946,23,"Potato",86,97,89,82,98,187,221,184,235,67,1,150,81
46.370648254901965,-63.72350437254902,34,"Potato",86,128,121,110,118,197,235,236,237,67,1,160,86
46.37092276470589,-63.723778882352946,10,"Potato",79,63,55,44,71,157,197,155,217,64,1,140,69
46.37092276470589,-63.72350437254902,27,"Potato",79,62,59,41,76,175,212,216,235,64,1,155,68
46.37147178431373,-63.727896529411765,28,"Barley",76,60,62,48,85,168,197,198,219,62,1,131,65
46.37147178431373,-63.72762201960784,13,"Barley",76,63,65,50,86,162,187,185,212,62,1,133,67
46.37174629411765,-63.727896529411765,31,"Barley",76,61,61,44,83,176,206,202,227,62,1,128,64
46.37174629411765,-63.72762201960784,19,"Barley",76,62,63,45,86,174,202,198,227,62,1,128,64
46.37339335294118,-63.726249470588236,30,"Wheat - Winter",82,71,71,80,107,156,182,187,216,64,1,208,113
46.3736678627451,-63.72652398039216,30,"Wheat - Winter",80,73,74,87,110,159,183,189,217,63,1,212,116
46.3736678627451,-63.726249470588236,0,"Wheat - Winter",82,72,72,84,107,159,185,189,218,65,1,210,114
46.3736678627451,-63.72597496078431,31,"Wheat - Winter",82,71,73,81,108,163,191,194,224,65,1,208,112
46.373942372549024,-63.726249470588236,31,"Wheat - Winter",82,72,73,84,107,158,188,191,220,65,1,207,114
46.37449139215686,-63.727073000000004,34,"Corn",78,60,58,45,77,168,200,189,230,64,1,137,69
46.374765901960785,-63.727073000000004,8,"Corn",77,59,57,50,77,144,172,171,203,66,1,133,67
46.374765901960785,-63.72679849019608,23,"Corn",77,56,57,39,80,187,222,211,236,66,1,151,75
46.37504041176471,-63.727073000000004,29,"Corn",77,59,55,49,83,159,190,176,227,66,1,137,68
46.37778550980392,-63.72981809803922,19,"Potato",77,76,75,69,84,163,190,173,205,57,1,122,69
46.37778550980392,-63.729543588235295,15,"Potato",78,77,76,72,85,177,195,174,224,59,1,117,69
46.378060019607844,-63.72981809803922,29,"Potato",77,62,61,44,77,191,235,235,237,67,1,122,62
46.378060019607844,-63.729543588235295,27,"Potato",82,60,60,43,78,191,234,234,236,67,1,116,57
46.380805117647064,-63.73613182352941,22,"Potato",78,55,52,32,61,168,213,208,235,65,1,111,50
46.380805117647064,-63.7358573137255,21,"Potato",78,58,53,36,64,163,203,235,235,65,1,119,57
46.38107962745098,-63.73613182352941,22,"Potato",78,56,51,34,60,164,213,204,235,65,1,115,52
46.38107962745098,-63.7358573137255,21,"Potato",78,57,54,37,67,180,229,235,237,65,1,124,56
46.38217766666667,-63.73421025490197,18,"Potato",71,51,45,24,55,182,235,225,237,72,1,108,40
46.38217766666667,-63.733935745098044,19,"Potato",71,51,43,24,53,176,228,219,236,72,1,104,40
46.38245217647059,-63.73421025490197,25,"Potato",74,56,54,33,67,194,235,236,237,83,1,110,50
46.38245217647059,-63.733935745098044,25,"Potato",74,54,54,29,58,188,235,238,237,83,1,107,44
46.38409923529412,-63.73970045098039,16,"Potato",82,84,75,76,85,150,185,136,194,72,1,134,85
46.38409923529412,-63.73942594117647,17,"Potato",85,85,81,82,85,147,177,123,186,56,1,125,87
46.38437374509804,-63.73970045098039,28,"Potato",82,59,59,34,75,198,235,238,237,72,1,123,62
46.38437374509804,-63.73942594117647,28,"Potato",85,76,69,60,77,160,188,149,193,56,1,118,77
46.388491392156865,-63.741622019607846,20,"Corn",93,88,81,85,88,106,110,88,119,57,1,117,89
46.388491392156865,-63.74134750980392,24,"Corn",93,76,71,65,80,157,189,140,193,57,1,115,76
46.38876590196079,-63.741622019607846,19,"Corn",93,55,58,28,78,187,223,239,236,57,1,118,59
46.38876590196079,-63.74134750980392,24,"Corn",93,75,73,71,85,163,186,161,200,57,1,116,71
46.38876590196079,-63.739974960784316,31,"Potato",75,53,47,28,53,168,203,184,231,65,1,94,41
46.38876590196079,-63.73970045098039,7,"Potato",75,52,46,26,51,174,217,219,235,65,1,93,37
46.38876590196079,-63.73942594117647,31,"Potato",73,53,46,26,50,165,207,209,231,63,1,91,37
46.38904041176471,-63.73970045098039,23,"Potato",88,53,46,27,57,187,230,213,237,73,1,98,39
46.391785509803924,-63.72597496078431,19,"Potato",78,71,72,98,111,136,162,172,198,61,1,166,95
46.391785509803924,-63.7257004509804,13,"Potato",78,67,68,85,101,134,157,164,194,61,1,154,88
46.39206001960785,-63.72597496078431,32,"Potato",77,69,70,94,109,130,156,167,190,59,1,165,94
46.39206001960785,-63.7257004509804,28,"Potato",77,67,65,87,102,128,149,156,183,59,1,158,91
46.393707078431376,-63.728994568627456,30,"Potato",78,68,74,70,101,168,195,187,223,87,1,119,62
46.393707078431376,-63.728720058823534,28,"Potato",78,70,75,74,98,173,215,188,235,87,1,120,61
46.3939815882353,-63.728994568627456,18,"Potato",78,62,61,49,81,235,239,233,241,87,1,121,55
46.3939815882353,-63.728720058823534,14,"Potato",78,60,61,42,81,237,243,239,244,87,1,123,53
46.39507962745098,-63.723778882352946,25,"Potato",84,74,77,94,121,160,185,187,218,69,1,191,110
46.39507962745098,-63.72350437254902,19,"Potato",84,84,91,125,140,165,190,199,224,69,1,207,125
46.395354137254905,-63.723778882352946,24,"Potato",83,68,69,68,105,157,183,184,211,67,1,181,101
46.395354137254905,-63.72350437254902,19,"Potato",83,74,78,102,128,156,181,181,218,67,1,191,113
46.39562864705883,-63.7309161372549,22,"Corn",77,61,63,35,76,240,246,245,248,107,1,124,47
46.39562864705883,-63.730641627450986,24,"Corn",77,61,62,35,77,240,246,245,248,106,1,124,47
46.39590315686275,-63.7309161372549,19,"Corn",77,61,63,35,77,240,246,245,248,108,1,124,47
46.39590315686275,-63.730641627450986,22,"Corn",77,61,64,35,78,240,246,245,248,105,1,123,47
46.39590315686275,-63.71719064705883,28,"Corn",74,57,57,33,73,226,238,237,239,85,1,130,57
46.39617766666667,-63.72240633333334,31,"Potato",84,83,88,121,137,166,191,198,227,70,1,206,123
46.39617766666667,-63.722131823529416,6,"Potato",85,82,89,122,138,164,188,195,225,70,1,202,121
46.39617766666667,-63.721857313725494,31,"Potato",85,75,81,109,133,160,181,185,215,70,1,197,117
46.39617766666667,-63.71746515686275,27,"Corn",74,56,56,30,69,235,240,239,241,85,1,127,53
46.39617766666667,-63.71719064705883,5,"Corn",74,57,56,32,72,226,238,238,240,85,1,130,57
46.39617766666667,-63.716916137254906,35,"Corn",74,59,59,40,76,205,236,235,237,85,1,137,64
46.39645217647059,-63.722131823529416,25,"Potato",85,81,86,118,136,164,189,195,222,72,1,201,120
46.39645217647059,-63.71719064705883,33,"Corn",74,56,56,30,71,235,239,240,241,86,1,128,55
46.39672668627451,-63.706484764705884,26,"Wheat - Winter",78,59,66,36,80,212,236,237,237,68,1,154,76
46.39672668627451,-63.70621025490196,23,"Wheat - Winter",78,65,64,51,81,175,208,184,229,68,1,163,85
46.397001196078435,-63.706484764705884,21,"Wheat - Winter",76,59,72,35,85,224,237,238,239,77,1,155,75
46.397001196078435,-63.70621025490196,17,"Wheat - Winter",76,60,62,44,78,189,224,216,235,77,1,158,81
46.397824725490196,-63.710053392156865,34,"Potato",77,60,64,35,79,239,245,245,246,107,1,139,56
46.397824725490196,-63.70977888235294,30,"Potato",77,61,64,35,80,240,245,244,247,107,1,138,55
46.397824725490196,-63.701543588235296,21,"Wheat - Winter",79,59,62,41,79,191,227,224,236,65,1,148,75
46.397824725490196,-63.70126907843137,29,"Wheat - Winter",79,70,70,56,81,193,234,231,236,65,1,134,71
46.39809923529412,-63.710053392156865,20,"Potato",78,61,63,35,79,239,245,243,246,107,1,138,56
46.39809923529412,-63.70977888235294,11,"Potato",78,60,62,36,78,239,245,244,246,107,1,140,57
46.39809923529412,-63.701543588235296,15,"Wheat - Winter",81,63,61,50,77,172,206,177,226,65,1,145,73
46.39809923529412,-63.70126907843137,25,"Wheat - Winter",81,57,56,31,72,204,235,235,238,65,1,126,57
46.39837374509804,-63.70977888235294,35,"Potato",78,61,63,35,79,239,245,244,246,107,1,139,57
46.39837374509804,-63.699073000000006,23,"Potato",79,58,67,31,85,241,247,245,248,96,1,145,60
46.39837374509804,-63.69879849019608,26,"Potato",79,60,69,34,87,241,247,247,249,96,1,144,59
46.398648254901964,-63.699073000000006,17,"Potato",79,59,67,32,88,240,245,245,246,96,1,151,67
46.398648254901964,-63.69879849019608,21,"Potato",79,60,68,33,86,241,248,247,249,96,1,145,58
46.39919727450981,-63.69440633333333,28,"Potato",78,60,68,33,85,241,247,246,249,107,1,143,57
46.39919727450981,-63.69413182352942,23,"Potato",78,60,67,34,84,241,247,246,248,107,1,143,56
46.399471784313725,-63.69440633333333,22,"Potato",78,60,68,35,85,241,247,246,249,110,1,144,58
46.399471784313725,-63.69413182352942,15,"Potato",78,61,67,34,85,241,247,246,249,110,1,144,56
46.400569823529416,-63.68836711764706,17,"Potato",80,69,72,75,104,146,165,166,187,57,1,129,72
46.400569823529416,-63.68809260784314,24,"Potato",80,70,73,78,107,149,169,169,190,57,1,130,75
46.40084433333334,-63.69577888235295,27,"Wheat - Winter",77,69,71,58,84,146,176,207,197,57,1,109,69
46.40084433333334,-63.68836711764706,20,"Potato",80,72,76,83,109,147,168,175,191,57,1,134,76
46.40084433333334,-63.68809260784314,26,"Potato",80,70,72,78,105,145,164,164,188,57,1,131,75
46.401118843137255,-63.69577888235295,8,"Wheat - Winter",77,69,63,57,66,99,115,84,117,62,1,77,49
46.401118843137255,-63.695504372549024,24,"Wheat - Winter",76,55,46,30,53,119,147,110,171,58,1,67,36
46.40194237254902,-63.70017103921569,24,"Wheat - Winter",74,58,61,35,80,236,240,238,242,77,1,113,46
46.40194237254902,-63.69989652941177,14,"Wheat - Winter",74,57,57,31,75,236,241,238,242,77,1,112,42
46.402216882352946,-63.70017103921569,29,"Wheat - Winter",78,61,66,38,84,240,245,243,247,109,1,127,47
46.402216882352946,-63.69989652941177,22,"Wheat - Winter",78,61,66,37,83,240,245,244,247,109,1,126,49
46.404687470588236,-63.70126907843137,23,"Wheat - Winter",77,60,66,35,83,240,245,244,247,103,1,126,49
46.404687470588236,-63.70099456862745,33,"Wheat - Winter",77,61,66,35,84,240,245,244,247,103,1,126,48
46.40496198039216,-63.70126907843137,10,"Wheat - Winter",77,61,66,34,84,240,245,245,246,102,1,124,47
46.40496198039216,-63.70099456862745,26,"Wheat - Winter",77,62,65,35,84,239,245,244,246,102,1,125,49
46.40578550980393,-63.74409260784314,34,"Wheat - Spring",71,50,37,22,22,21,23,18,17,7,1,6,4
46.40578550980393,-63.74381809803922,10,"Wheat - Spring",71,50,37,22,23,20,21,19,18,9,1,7,5
46.40578550980393,-63.7435435882353,30,"Wheat - Spring",71,51,39,23,23,21,20,19,18,9,1,8,5
46.40606001960784,-63.74381809803922,21,"Wheat - Spring",71,52,41,25,26,23,20,20,20,9,1,10,6
46.40606001960784,-63.74024947058824,34,"Potato",81,55,46,30,36,66,89,71,89,26,1,47,25
46.406334529411765,-63.74052398039216,31,"Potato",79,72,73,63,78,152,184,175,189,33,1,112,66
46.406334529411765,-63.74024947058824,4,"Potato",79,60,57,40,45,93,111,164,120,33,1,53,30
46.406334529411765,-63.739974960784316,30,"Potato",71,49,36,20,24,19,11,11,9,11,1,12,7
46.40660903921569,-63.74024947058824,27,"Potato",79,57,52,37,45,80,101,131,107,33,1,58,28
46.409079627450986,-63.704014176470594,30,"Wheat - Winter",72,52,48,26,57,187,235,230,236,70,1,100,38
46.409079627450986,-63.70373966666667,15,"Wheat - Winter",72,52,47,25,57,179,226,211,236,70,1,103,40
46.4093541372549,-63.704014176470594,31,"Wheat - Winter",71,52,45,25,57,194,236,236,238,75,1,102,39
46.4093541372549,-63.70373966666667,17,"Wheat - Winter",71,52,48,25,55,186,236,235,237,75,1,104,39
46.4156678627451,-63.74546515686275,34,"Potato",76,60,62,40,79,190,221,211,235,69,1,133,62
46.4156678627451,-63.74519064705883,14,"Potato",76,61,63,41,79,192,230,217,236,69,1,134,64
46.4156678627451,-63.744916137254904,33,"Potato",76,61,63,40,81,193,230,228,236,69,1,134,62
46.415942372549026,-63.74519064705883,17,"Potato",76,60,62,37,81,189,225,225,235,69,1,137,63
46.415942372549026,-63.744916137254904,34,"Potato",76,61,63,40,81,190,221,216,235,69,1,135,63
46.41621688235294,-63.75150437254902,18,"Potato",77,57,60,34,75,235,241,241,241,93,1,129,56
46.41621688235294,-63.7512298627451,25,"Potato",77,67,63,50,72,185,235,187,236,93,1,122,58
46.416491392156864,-63.75150437254902,19,"Potato",77,59,64,33,78,239,245,245,246,93,1,130,52
46.416491392156864,-63.7512298627451,26,"Potato",77,58,63,31,84,237,243,244,245,93,1,139,65
46.417589431372555,-63.74272005882353,30,"Wheat - Winter",79,62,62,46,74,182,214,198,235,68,1,146,74
46.417589431372555,-63.742445549019614,22,"Wheat - Winter",79,63,61,45,74,176,223,201,235,68,1,145,73
46.41786394117647,-63.74272005882353,24,"Wheat - Winter",73,51,46,24,58,181,222,190,235,69,1,102,41
46.41786394117647,-63.742445549019614,13,"Wheat - Winter",73,53,50,26,60,189,235,236,237,69,1,112,45
46.41813845098039,-63.74628868627451,21,"Wheat - Winter",71,52,47,25,54,182,227,235,236,67,1,99,37
46.41813845098039,-63.74601417647059,14,"Wheat - Winter",72,52,46,25,56,165,203,207,224,64,1,103,42
46.41813845098039,-63.71911221568628,28,"Corn",75,58,60,36,81,236,241,242,243,93,1,130,60
46.418412960784316,-63.74628868627451,29,"Wheat - Winter",70,52,44,24,56,182,229,222,236,72,1,100,39
46.418412960784316,-63.74601417647059,25,"Wheat - Winter",72,51,48,25,55,175,223,233,235,66,1,98,37
46.418412960784316,-63.719386725490196,25,"Corn",75,57,60,31,75,239,245,244,246,93,1,117,45
46.418412960784316,-63.71911221568628,6,"Corn",75,58,60,33,78,238,244,244,246,93,1,122,50
46.41868747058824,-63.75205339215687,30,"Barley",80,64,72,52,91,238,240,240,242,77,1,150,82
46.41868747058824,-63.74024947058824,24,"Wheat - Winter",71,52,47,25,55,165,203,192,219,63,1,96,38
46.41868747058824,-63.739974960784316,22,"Wheat - Winter",71,54,47,29,54,167,203,198,224,64,1,99,40
46.41868747058824,-63.71911221568628,34,"Corn",74,58,61,33,75,238,244,244,245,91,1,118,47
46.41896198039216,-63.75205339215687,7,"Barley",77,63,72,52,94,239,243,242,244,92,1,149,71
46.41896198039216,-63.751778882352944,24,"Barley",77,59,66,36,85,235,237,241,239,92,1,139,75
46.41896198039216,-63.74024947058824,21,"Wheat - Winter",71,51,47,25,58,174,213,203,229,63,1,100,39
46.41896198039216,-63.739974960784316,19,"Wheat - Winter",71,52,47,25,58,164,205,211,222,64,1,99,39
46.419236490196084,-63.75205339215687,32,"Barley",77,62,69,47,91,238,242,242,245,92,1,146,73
46.419511,-63.755073,28,"Wheat - Winter",75,59,67,34,84,240,245,244,247,107,1,129,49
46.419511,-63.75479849019608,34,"Wheat - Winter",75,59,68,34,84,240,246,245,247,105,1,130,49
46.419511,-63.73530829411765,18,"Soybean",75,57,58,31,76,238,242,241,244,97,1,122,47
46.419511,-63.73503378431373,13,"Soybean",75,57,58,31,76,237,242,242,244,96,1,123,49
46.41978550980392,-63.755073,10,"Wheat - Winter",75,59,67,33,84,240,246,244,247,107,1,129,49
46.41978550980392,-63.75479849019608,21,"Wheat - Winter",75,59,67,33,84,240,245,245,247,105,1,129,50
46.41978550980392,-63.73530829411765,33,"Soybean",73,57,59,29,66,235,241,243,242,82,1,109,45
46.41978550980392,-63.73503378431373,31,"Soybean",73,56,54,28,63,216,237,240,238,80,1,103,39
46.42143256862745,-63.752602411764705,34,"Wheat - Spring",73,56,59,29,59,235,242,241,243,94,1,137,59
46.421707078431375,-63.75287692156863,34,"Wheat - Spring",74,56,58,29,56,235,242,241,243,93,1,137,59
46.421707078431375,-63.752602411764705,5,"Wheat - Spring",74,56,58,28,58,235,242,241,243,93,1,137,59
46.421707078431375,-63.75232790196079,27,"Wheat - Spring",73,55,58,29,58,235,242,241,243,94,1,137,59
46.4219815882353,-63.752602411764705,28,"Wheat - Spring",74,56,59,28,58,235,242,241,243,93,1,137,59
46.47606001960784,-63.68672005882353,33,"Wheat - Spring",71,51,39,25,27,24,26,22,23,9,1,9,5
46.47606001960784,-63.68644554901961,15,"Wheat - Spring",71,51,38,24,30,24,26,22,21,9,1,8,4
46.47606001960784,-63.68617103921569,34,"Wheat - Spring",75,50,36,23,32,37,38,18,37,40,1,12,6
46.476334529411766,-63.68672005882353,34,"Wheat - Spring",72,52,39,24,26,24,26,21,22,5,1,8,6
46.476334529411766,-63.68644554901961,16,"Wheat - Spring",72,51,38,24,26,24,24,20,19,5,1,7,4
46.476334529411766,-63.68617103921569,35,"Wheat - Spring",72,50,37,24,31,31,25,18,25,14,1,11,5
46.4793541372549,-63.699073000000006,25,"Barley",75,54,40,26,26,22,22,18,19,6,1,8,6
46.4793541372549,-63.69879849019608,16,"Barley",75,53,39,25,29,24,24,19,19,6,1,8,7
46.479628647058824,-63.699073000000006,27,"Barley",74,53,40,26,29,22,22,18,18,6,1,8,6
46.479628647058824,-63.69879849019608,19,"Barley",74,54,41,28,31,24,24,19,20,6,1,8,7
46.480726686274515,-63.7029161372549,27,"Potato",74,52,38,25,25,21,21,17,17,6,1,7,5
46.480726686274515,-63.70264162745098,28,"Potato",74,53,38,25,25,21,20,17,17,6,1,7,5
46.48100119607844,-63.7029161372549,17,"Potato",74,53,38,26,27,21,21,17,17,6,1,7,5
46.48100119607844,-63.70264162745098,18,"Potato",74,52,39,27,26,21,21,17,17,6,1,7,5
46.483197274509806,-63.70044554901961,22,"Potato",80,65,55,58,68,77,86,94,99,34,1,87,49
46.483197274509806,-63.70017103921569,13,"Potato",79,63,53,54,60,76,90,88,96,33,1,84,53
46.48347178431373,-63.70044554901961,30,"Potato",77,66,56,59,65,75,88,92,100,30,1,94,56
46.48347178431373,-63.70017103921569,25,"Potato",77,56,43,41,59,77,77,59,82,34,1,75,50
46.485942372549026,-63.708406333333336,31,"Potato",68,48,33,18,22,45,54,51,52,13,1,16,7
46.485942372549026,-63.70813182352941,15,"Potato",68,47,32,18,22,46,49,49,48,13,1,16,7
46.48621688235294,-63.708406333333336,32,"Potato",68,48,34,19,22,47,54,51,55,13,1,17,7
46.48621688235294,-63.70813182352941,16,"Potato",68,49,33,18,22,43,49,42,48,13,1,16,7
46.488138450980394,-63.70758280392157,26,"Potato",68,48,34,18,23,52,60,51,57,15,1,17,6
46.488138450980394,-63.70730829411765,30,"Potato",68,47,33,18,23,55,63,54,62,15,1,17,7
46.488412960784316,-63.70758280392157,13,"Potato",68,48,34,18,23,54,61,54,60,15,1,17,6
46.488412960784316,-63.70730829411765,21,"Potato",68,47,33,17,23,56,64,56,62,15,1,17,7
46.4919815882353,-63.701543588235296,27,"Barley",238,241,239,240,242,244,245,244,245,148,2,240,236
46.49225609803922,-63.70181809803922,30,"Barley",241,241,241,243,244,247,248,246,248,175,2,243,238
46.49225609803922,-63.701543588235296,4,"Barley",241,243,242,244,245,247,248,248,248,182,2,243,239
46.49225609803922,-63.70126907843137,31,"Barley",241,243,242,244,245,247,249,248,250,182,2,244,240
46.49253060784314,-63.701543588235296,34,"Barley",241,243,243,245,246,248,249,248,250,182,2,244,240
46.49555021568628,-63.70181809803922,28,"Potato",240,238,239,242,244,247,249,244,251,182,2,243,240
46.49555021568628,-63.701543588235296,29,"Potato",241,240,241,244,244,248,249,248,250,193,2,244,239
46.4958247254902,-63.70181809803922,15,"Potato",240,237,236,238,241,245,247,242,249,182,2,241,238
46.4958247254902,-63.701543588235296,18,"Potato",241,238,238,241,242,246,248,244,250,193,2,243,239
46.49664825490196,-63.699073000000006,34,"Potato",81,79,60,36,50,139,192,183,198,51,1,91,38
46.49664825490196,-63.69879849019608,13,"Potato",81,53,43,29,49,135,176,131,188,51,1,83,37
46.49664825490196,-63.69852398039216,32,"Potato",81,55,48,28,52,153,206,148,215,51,1,80,34
46.496922764705886,-63.69879849019608,17,"Potato",78,60,54,38,61,198,237,228,238,68,1,125,56
